"geoid","msa","name","pop","pop_child","pop_inst","house","house_fam","house_fam_child","house_child","house_senior","house_size","house_fam_size","units","units_occ","units_vac","units_vac_rent","units_sale","units_sold","units_vac_vacation","units_vac_other","units_occ_own","units_occ_own_pop","units_occ_own_size","units_occ_rent","units_occ_rent_pop","units_occ_rent_size"
"310M100US47340",47340,"Wabash, IN  Micro Area",32888,8430,926,12777,8733,3366,3821,3936,2.43,2.92,14171,12777,1394,441,344,91,107,387,9534,23520,2.47,3243,7529,2.32
"310M100US47380",47380,"Waco, TX  Metro Area",234906,67145,3960,86892,57663,26117,30062,20744,2.6,3.15,95124,86892,8232,3519,1092,390,458,2695,52244,141237,2.7,34648,84584,2.44
"310M100US47420",47420,"Wahpeton, ND-MN  Micro Area",22897,6067,285,9341,5974,2534,2668,2419,2.33,2.91,10581,9341,1240,444,150,61,122,448,6902,17240,2.5,2439,4519,1.85
"310M100US47460",47460,"Walla Walla, WA  Micro Area",58781,15317,2695,21719,14132,6038,6681,6241,2.5,3.05,23451,21719,1732,581,279,46,298,506,13762,35171,2.56,7957,19121,2.4
"310M100US47500",47500,"Walterboro, SC  Micro Area",38892,11214,359,15131,10449,4119,5063,4413,2.54,3.07,19901,15131,4770,1618,264,108,1433,1307,11349,28715,2.53,3782,9789,2.59
"310M100US47540",47540,"Wapakoneta, OH  Micro Area",45949,13997,515,17972,12749,5485,5895,4810,2.53,3.02,19585,17972,1613,474,263,98,285,470,13749,35759,2.6,4223,9665,2.29
"310M100US47580",47580,"Warner Robins, GA  Metro Area",139900,43925,1071,53051,37874,18289,20535,10537,2.61,3.09,58325,53051,5274,2558,998,157,318,1147,35364,92863,2.63,17687,45438,2.57
"310M100US47620",47620,"Warren, PA  Micro Area",41815,10681,702,17767,11440,4207,4593,5495,2.31,2.85,23560,17767,5793,353,226,55,4354,775,13630,32797,2.41,4137,8230,1.99
"310M100US47660",47660,"Warrensburg, MO  Micro Area",52595,13707,623,19311,12715,5771,6323,3737,2.53,3.02,21528,19311,2217,858,303,121,171,724,12015,31626,2.63,7296,17298,2.37
"310M100US47700",47700,"Warsaw, IN  Micro Area",77358,22938,660,29197,20740,8901,9894,7303,2.6,3.07,37038,29197,7841,913,593,128,5202,947,22326,59076,2.65,6871,16714,2.43
"310M100US47780",47780,"Washington, IN  Micro Area",31648,10684,487,11329,8116,3762,4166,3119,2.74,3.29,12471,11329,1142,280,180,81,230,353,8453,24100,2.85,2876,6967,2.42
"310M100US47820",47820,"Washington, NC  Micro Area",47759,12338,374,19941,13495,4934,5789,6372,2.37,2.88,24688,19941,4747,476,469,51,2343,1363,14176,33732,2.38,5765,13524,2.35
"310M100US47900",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV  Metro Area",5582170,1598143,31617,2074730,1351258,650333,721044,414096,2.64,3.23,2213752,2074730,139022,51042,25223,5587,17932,35532,1333662,3683960,2.76,741068,1795935,2.42
"310M100US47920",47920,"Washington Court House, OH  Micro Area",29030,8111,469,11436,7834,3314,3815,3018,2.49,2.95,12693,11436,1257,385,257,71,38,499,7231,18023,2.49,4205,10414,2.48
"310M100US47940",47940,"Waterloo-Cedar Falls, IA  Metro Area",167819,42681,1791,66986,42223,17902,19438,17138,2.39,2.91,71332,66986,4346,1344,779,199,320,1589,47338,117164,2.48,19648,42816,2.18
"310M100US47980",47980,"Watertown, SD  Micro Area",33130,9628,419,13540,8699,4003,4205,3425,2.4,2.99,15157,13540,1617,363,153,52,718,311,9516,24715,2.6,4024,7789,1.94
"310M100US48020",48020,"Watertown-Fort Atkinson, WI  Micro Area",83686,23120,539,32117,21872,9608,10322,7814,2.49,2.99,35147,32117,3030,682,486,85,1164,536,22769,59035,2.59,9348,20973,2.24
"310M100US48060",48060,"Watertown-Fort Drum, NY  Micro Area",116229,33918,2196,43451,29633,14639,15844,9301,2.53,3.03,57966,43451,14515,1445,625,167,10814,1241,25278,66143,2.62,18173,43916,2.42
"310M100US48100",48100,"Wauchula, FL  Micro Area",27731,8196,1785,8245,6172,2811,3405,2429,3.12,3.52,9722,8245,1477,270,147,27,601,422,5733,17352,3.03,2512,8395,3.34
"310M100US48140",48140,"Wausau, WI  Metro Area",134063,39241,1152,53176,36326,15778,16727,12974,2.49,3,57734,53176,4558,1758,878,125,840,899,39090,102465,2.62,14086,29943,2.13
"310M100US48180",48180,"Waycross, GA  Micro Area",55070,15320,2453,20737,14477,6112,7218,5857,2.53,3.04,24312,20737,3575,693,287,98,254,2215,14268,35954,2.52,6469,16565,2.56
"310M100US48220",48220,"Weatherford, OK  Micro Area",27469,7003,532,10698,6726,2938,3283,2526,2.43,3.02,12204,10698,1506,438,145,77,236,590,6558,16728,2.55,4140,9225,2.23
"310M100US48300",48300,"Wenatchee-East Wenatchee, WA  Metro Area",110884,32780,674,41721,29035,12863,14179,11759,2.63,3.13,51469,41721,9748,995,660,85,6493,1387,27405,72116,2.63,14316,37650,2.63
"310M100US48460",48460,"West Plains, MO  Micro Area",40400,11283,450,16192,11020,4694,5239,4788,2.46,2.96,18021,16192,1829,425,261,75,210,846,11248,28147,2.5,4944,11645,2.36
"310M100US48500",48500,"West Point, MS  Micro Area",20634,6540,296,8029,5650,2307,2824,2196,2.53,3.07,9180,8029,1151,243,108,43,246,499,5558,14011,2.52,2471,6320,2.56
"310M100US48540",48540,"Wheeling, WV-OH  Metro Area",147950,36979,4627,61462,39301,14525,16337,19101,2.29,2.85,69542,61462,8080,1993,811,374,1334,3416,44290,106243,2.4,17172,34808,2.03
"310M100US48580",48580,"Whitewater, WI  Micro Area",102228,28404,828,39699,25918,11463,12418,9795,2.51,3.05,51531,39699,11832,1123,945,109,8912,674,27310,70864,2.59,12389,28655,2.31
"310M100US48620",48620,"Wichita, KS  Metro Area",623061,191111,6989,240359,160327,76187,83642,53613,2.55,3.13,263043,240359,22684,9190,3570,1059,1149,7349,161503,430877,2.67,78856,180903,2.29
"310M100US48660",48660,"Wichita Falls, TX  Metro Area",151306,39501,5565,56873,37403,16438,18697,14609,2.45,3.01,64823,56873,7950,2969,978,251,626,3022,36721,93221,2.54,20152,45942,2.28
"310M100US48700",48700,"Williamsport, PA  Metro Area",116111,29672,2891,46700,30180,11984,13263,13300,2.37,2.88,52500,46700,5800,1029,392,141,3003,1164,31821,78809,2.48,14879,31865,2.14
"310M100US48740",48740,"Willimantic, CT  Micro Area",118428,32772,1565,44810,30343,13203,14593,10776,2.54,3.01,49073,44810,4263,1308,649,122,1067,1065,31075,81901,2.64,13735,31756,2.31
"310M100US48780",48780,"Williston, ND  Micro Area",22398,5920,279,9293,5746,2456,2650,2311,2.35,2.95,10464,9293,1171,127,37,36,417,532,6442,16133,2.5,2851,5705,2
"310M100US48820",48820,"Willmar, MN  Micro Area",42239,11637,618,16732,11239,4680,4995,4513,2.46,2.97,19476,16732,2744,283,252,24,1794,372,12272,31153,2.54,4460,10028,2.25
"310M100US48900",48900,"Wilmington, NC  Metro Area",362315,85114,3658,152676,96757,36438,41232,42046,2.32,2.82,205642,152676,52966,8691,4575,695,34409,4197,102867,240603,2.34,49809,113081,2.27
"310M100US48940",48940,"Wilmington, OH  Micro Area",42040,11904,288,16210,11364,4796,5428,4080,2.52,2.99,18133,16210,1923,712,327,72,102,683,10890,28112,2.58,5320,12783,2.4
"310M100US48980",48980,"Wilson, NC  Micro Area",81234,23257,1007,31962,21573,9216,10781,8327,2.49,3.03,35511,31962,3549,1483,538,81,138,1258,19197,48203,2.51,12765,31438,2.46
"310M100US49020",49020,"Winchester, VA-WV  Metro Area",128472,35863,1359,49066,33837,14707,16561,12709,2.57,3.05,56906,49066,7840,1383,850,215,3509,1796,35256,91506,2.6,13810,34515,2.5
"310M100US49060",49060,"Winfield, KS  Micro Area",36311,9829,1076,13940,9326,4018,4488,3937,2.46,2.98,16030,13940,2090,699,252,63,163,881,9540,23876,2.5,4400,10431,2.37
"310M100US49100",49100,"Winona, MN  Micro Area",51461,12075,476,19554,11706,4793,5097,4742,2.4,2.94,20760,19554,1206,296,217,35,235,393,13619,34336,2.52,5935,12626,2.13
"310M100US49180",49180,"Winston-Salem, NC  Metro Area",477717,133620,3812,192310,126889,55982,62393,48000,2.43,2.99,214375,192310,22065,8674,3832,668,1385,7148,130315,320603,2.46,61995,146138,2.36
"310M100US49260",49260,"Woodward, OK  Micro Area",20081,5347,1181,7654,5163,2322,2576,2055,2.46,3,8838,7654,1184,449,110,40,129,441,5448,13475,2.47,2206,5366,2.43
"310M100US49300",49300,"Wooster, OH  Micro Area",114520,35453,1123,42638,30070,12671,13860,11508,2.61,3.13,45847,42638,3209,1224,572,136,244,973,31120,84203,2.71,11518,27086,2.35
"310M100US49340",49340,"Worcester, MA  Metro Area",798552,234038,11315,303080,202602,94397,102275,72934,2.55,3.09,326788,303080,23708,8587,3585,788,3703,6675,200322,542746,2.71,102758,228761,2.23
"310M100US49380",49380,"Worthington, MN  Micro Area",21378,6059,250,7946,5431,2359,2572,2293,2.64,3.15,8535,7946,589,159,81,21,60,261,5783,15106,2.61,2163,5887,2.72
"310M100US49420",49420,"Yakima, WA  Metro Area",243231,81860,2533,80592,58790,29850,33914,20035,2.97,3.46,85474,80592,4882,1263,747,163,869,1730,50944,151340,2.97,29648,88406,2.98
"310M100US49460",49460,"Yankton, SD  Micro Area",22438,5537,1671,8770,5476,2409,2558,2390,2.3,2.9,9652,8770,882,332,107,22,164,243,6050,15125,2.5,2720,5017,1.84
"310M100US49500",49500,"Yauco, PR  Metro Area",107333,37884,298,37727,28906,12129,14851,11393,2.83,3.29,45631,37727,7904,835,684,200,1697,4396,28868,81441,2.82,8859,25416,2.87
"310M100US49540",49540,"Yazoo City, MS  Micro Area",28065,7987,3965,8860,6280,2742,3452,2455,2.71,3.26,10074,8860,1214,326,122,30,268,458,5822,15310,2.63,3038,8735,2.88
"310M100US49620",49620,"York-Hanover, PA  Metro Area",434972,122965,4858,168372,118478,50316,55502,42623,2.53,2.98,178671,168372,10299,3137,2417,526,1117,2825,127173,330686,2.6,41199,95856,2.33
"310M100US49660",49660,"Youngstown-Warren-Boardman, OH-PA  Metro Area",565773,156547,12444,231165,150294,58012,65288,72295,2.37,2.94,259729,231165,28564,8158,4156,997,2327,12546,166026,406238,2.45,65139,141075,2.17
"310M100US49700",49700,"Yuba City, CA  Metro Area",166892,54658,1389,55744,40791,20246,22915,13970,2.95,3.43,61493,55744,5749,2060,945,197,620,1845,33680,97984,2.91,22064,66677,3.02
"310M100US49740",49740,"Yuma, AZ  Metro Area",195751,62893,3793,64767,48976,23148,26650,20970,2.93,3.39,87850,64767,23083,2583,1231,234,16159,2469,44803,130887,2.92,19964,58943,2.95
"310M100US49780",49780,"Zanesville, OH  Micro Area",86074,24143,930,34271,23125,9815,11069,9406,2.46,2.95,38074,34271,3803,1011,622,251,528,1330,23712,59428,2.51,10559,24748,2.34
